Year,Month,Center Code,Center Name Arb,Center Name Eng,Center Type Arb,Center Type Eng,Bill Type Arb,Bill Type Eng,Section Code,Section Desc Arb,Section Desc Eng,Chapter Code,Chapter Desc Arb,Chaoter Desc Eng,Amount,Weight Kg
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,88,طائرات وسفن فضائية واجزاؤها,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","3,709,192","97,831"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,17,معدات نقل,VEHICLES OF TRANSPORT,89,سفن وقوارب وعائمات,"SHIPS, BOATS AND FLOATING STRUCTURES","1,020,591","12,594"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",90,اجهزة بصريات وتصويروقياس وللطب واجزاؤها ولوازمها,"OPTICAL,PHOTOGRAPHIC,MEASURING_MEDICAL INSTRUMENTS","40,928,971","476,536"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",91,اصناف الساعات واجزاؤها,CLOCKS AND WATCHES AND PARTS THEREOF,"1,235",1
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",92,الات موسيقية واجزاؤها ولوازمها,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES,"79,350","1,066"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,94,"اتات,اسرة,وسائدوفرشات محشوة,اجهزة للانارة,اشارات","FURNITURE,BEDDING,MATTRESSES,LAMPS _FITTINGS,SIGNS","6,290,904","119,720"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,95,"العاب للاطفال,لوازم الرياضة واجزؤها","TOYS, GAMES AND SPORTS REQUISTES; PARTS THEREOF","9,376,372","193,169"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,96,مصنوعات متنوعة,MISCALLEOUS MANUFACTURED ARTICLES,"315,560","14,054"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,إستيراد,Import,21,"تحف فنية, قطع للمجموعات وقطع اترية","PIECES AND ANTIQUES WORKS OF ART, COLLECTORS",98,ما يرد للهيئات الدبلوماسية والقنصلية والمنظمات الدولية ورؤساء وأعضاء السلكين الدبلوماسي والقنصلي المعتمدين لدى الدولة,"IMPORTS OF THE DIPLOMATIC CORPS, CONSULATES, INTERNATIONAL ORGANIZATIONS AND THE MEMBERS OF THE DIPLOMATIC AND CONCULAR CORPS ACCREDITED BY THE GOVERNMENT","394,183","59,676"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,05,منتجات معدنية,MINERAL PRODUCTS,25,ملح ; كبريت ; اتربة واحجار ; كلس واسمنت,"SALT; PLASTERING MATERIALS, LIME AND CEMENT","192,415","115,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,28,منتجات ومركبات عضوية اوغير عضوية من معادن تمينة,INORGANIC CHEMICALS; COMPOUNDS OF PRECIOUS METALS,"1,904,765","363,840"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","1,257","2,243"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","66,091","6,048"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,35,"مواد زلالية,منتجات النشاء المعدل,غراء,انزيمات","ALBUMINOIDAL SUBSTANCES,MODIFIED STARCHES,GLUES","1,142,552","115,458"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,38,منتجات كيماوية متنوعة,MISCELLANEOUS CHEMICAL PRODUCTS,"424,212","45,454"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"1,373,804","203,888"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"42,099",224
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",47,"عجائن الخشب اوالسليولوز,نفايات وفضلات ورق اوالمقوى",PULP OF WOOD; WASTE AND SCRAP OF PAPER,"39,506","24,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES",377,110
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,52,قطن طبيعي,COTTON,"110,190","15,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",68,مصنوعات من الحجراوالجص اوالحرير الصخري اومايماتله,"ARTICLES OF STONE,PLASTER,CEMENT,ASBESTOS, MICA","454,337","22,025"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",69,منتجات خزفية,CERAMIC PRODUCTS,"21,624","2,573"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",70,زجاج ومصنوعاته,GLASS AND GLASSWARE,"16,803",173
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"93,491","23,576"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,76,الومنيوم ومصنوعاته,ALUMINIUM AND ARTICLES THEREOF,534,10
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"5,615",39
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","19,070,477","299,935"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","52,737",683
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"36,605,919","863,888"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",90,اجهزة بصريات وتصويروقياس وللطب واجزاؤها ولوازمها,"OPTICAL,PHOTOGRAPHIC,MEASURING_MEDICAL INSTRUMENTS","1,582,440","38,553"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,94,"اتات,اسرة,وسائدوفرشات محشوة,اجهزة للانارة,اشارات","FURNITURE,BEDDING,MATTRESSES,LAMPS _FITTINGS,SIGNS","23,875","22,855"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,95,"العاب للاطفال,لوازم الرياضة واجزؤها","TOYS, GAMES AND SPORTS REQUISTES; PARTS THEREOF",557,"3,356"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,اعادة تصدير,Re Export,21,"تحف فنية, قطع للمجموعات وقطع اترية","PIECES AND ANTIQUES WORKS OF ART, COLLECTORS",98,ما يرد للهيئات الدبلوماسية والقنصلية والمنظمات الدولية ورؤساء وأعضاء السلكين الدبلوماسي والقنصلي المعتمدين لدى الدولة,"IMPORTS OF THE DIPLOMATIC CORPS, CONSULATES, INTERNATIONAL ORGANIZATIONS AND THE MEMBERS OF THE DIPLOMATIC AND CONCULAR CORPS ACCREDITED BY THE GOVERNMENT","518,492","71,102"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,01,حيوانات حية ومنتجات المملكة الحيوانية,LIVE ANIMALS AND THEIR PRODUCTS,04,"البان ومنتجاتها,بيض, عسل, منتجات حيوانية","DAIRY PRODUCE, HONEY _ EDIBLE PRODUCTS OF ANIMALS","285,845","37,094"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,02,منتجات نباتية,VEGETABLE PRODUCTS,11,منتجات مطاحن; شعير; نشاء; دابوق القمح,PRODUCTS OF THE MILLING INDUSTRY,"27,716","26,800"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",16,"محضرات لحوم,اسماك,قشريات,رخويات اواللافقريات المائ","PREPARATIONS OF MEAT,FISH,CRUSTACEANS _ MOLLUSCS","213,466","33,713"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,25,ملح ; كبريت ; اتربة واحجار ; كلس واسمنت,"SALT; PLASTERING MATERIALS, LIME AND CEMENT","119,494","246,680"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,27,وقود وزيوت وشموع معدنية ومنتجاتها ;مواد قارية,"MINERAL FUELS,OILS,WAXES AND BITUMINOUS SUBSTANCES","2,018,942","336,112"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,28,منتجات ومركبات عضوية اوغير عضوية من معادن تمينة,INORGANIC CHEMICALS; COMPOUNDS OF PRECIOUS METALS,"2,135,778","1,543,000"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,29,كيماويات عضوية,ORGANIC CHEMICALS,"1,434,421","255,800"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,30,منتجات الصيدلة,PHARMACEUTICAL PRODUCTS,"874,090","36,124"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,32,مواد للدباغة والصباغة ومشتقاتها;دهانات; حبر,"TANNING OR DYEING EXTRACTS,PIGMENTS,PAINTS; INKS","5,172","1,100"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","2,422,192","460,838"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,38,منتجات كيماوية متنوعة,MISCELLANEOUS CHEMICAL PRODUCTS,"1,467,972","222,794"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"1,165,849,868","279,864,240"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,221,40
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"1,095",73
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","47,805,949","22,903,115"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",49,"كتب,صحف,منتجات الطباعة والنشر,مخطوطات وتصاميم يدوي",PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS,"6,668,879","60,026"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,54,شعيرات تركيبية او اصطناعية,MAN-MADE FILAMENTS,"123,811","44,945"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,55,الياف تركيبية او اصطناعية,MAN-MADE STAPLE FIBRES,"810,073","177,160"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,56,"حشو,لباد واقمشة غيرمنسوجة,خيوط وحبال ومصنوعاتها","WADDING,FELT,NONWOVENS;TWINE, CABLES,CORDAGE ETC.","49,425","3,295"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,57,"سجاد,اغطية ارضيات نسيجية",CARPETS AND OTHER TEXTILE FLOOR COVERINGS,"1,295,079","574,147"
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,270,18
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED",585,39
2021,January,V,ميناء خليفة,MINA KHALIFA,بحر,SEA,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,63,"البسة جاهزة اخرى منسوجة,اطقم,خرق",OTHER MADE TEXTILE ARTICLES; SETS; RAGS,"394,179","43,789"
